Rating,Reviews
3,Supar
3,Nice
3,Good
3,Fine
3,Good
3,Good
3,Ok
3,Nice
3,Good product
3,Good nice😍
3,Just like
3,Good
3,good
3,Good material
3,Value of money 💰 product daily use good quality no problem
3,Nice product.
3,Its quality is so bad
3,Nice
3,Ok not bad
3,Good watch Nice look
3,Good
3,Nice
3,Worth of money
3,It is not a branded watch.
3,Nice product
3,Nice
3,Dial is too thick...
3,Good
4,Good product...
4,Good product in love you samsung
4,Good product it is good for normal use
4,Value For Money
4,In this range samsung best mobile
4,Good product
4,Good for avarage use for user . Good phone from samsung BUT THEY DON'T GIVE NFC IN PHONE AND DETAILS SHOW BY SAMSUNG IS NFC SUPPORTING.
4,Good
4,Nice smart phone for this budget
4,Good piece
4,Good phone
4,"Value for money
Phone is good in performance.
Camera is good just slow motion video is not there.
Over all phone is good in budget."
4,I am so happy.... very very very good phone
4,Must buy! Looks cool. Budget friendly
4,"Valued for money, overall good."
4,Good product...
4,Good product in love you samsung
4,Good product it is good for normal use
4,Value For Money
4,In this range samsung best mobile
4,Good product
4,Good for avarage use for user . Good phone from samsung BUT THEY DON'T GIVE NFC IN PHONE AND DETAILS SHOW BY SAMSUNG IS NFC SUPPORTING.
4,Good
4,Nice smart phone for this budget
4,Good piece
4,Good phone
4,"Value for money
Phone is good in performance.
Camera is good just slow motion video is not there.
Over all phone is good in budget."
4,I am so happy.... very very very good phone
4,Must buy! Looks cool. Budget friendly
4,"Valued for money, overall good."
4,So far it’s been an AMAZING experience coming back to iOS after nearly a decade but it’s not as versatile as android though phone is sturdy dropped it accidentally a couple of times and nothing happened fortunately camera is awesome
4,"I was using Iphone 6s and also Oneplus 6t. Both mobiles were perfectly alright in Photos, gaming, and smooth interface . My 6s mobile getting battery issue. thought upgrade to 11. Really like this mobile of its Internal storage (compare to 6s) , camera and its touch feeling. Its a worth buying mobile for me."
4,"Just got this iphone 11
And it is most powerful mobile phone I have used ever

So,go for it if you want a phone with best specification like camera,battery backup,display, A13 bionic chip

That's my review about this phone but yours can be differ from me...."
4,"Looking so good 👍 😍 super 👌 stylish 😎 phone
Clean box 📦 good 👍 delivery 👌 fast delivery
Original box Original iphone 📱 👌 😍😍😍"
4,"Awesome Phone. Slightly high price but worth. Better than iPhone XR.
Camera is superb and wide angle camera is very clear.
12MP selfie camera is also very good.
A13 Chip gives a very good and smooth performance."
4,"impressive super phone and best in class camera ,sound and face unlock is super fast just see and phone is unlock and fast in daily apps use"
4,"it is very good at performance. Camera is best like before and very smooth response even in water. Don’t buy 12 mini buy iPhone 11 , it is far better than 12 mini believe me ! Have a nice day  ☺️"
4,"I'm switching this phone to oppo reno 10x zoom
It's really impressive
Rarely I'm missing smooth display touch response like oppo reno but
I really loved it.
Camera really impressive"
4,"The device comes in a very good packaging.
It would've been better if they would've also included a soft case too.
Rear Camera is much better but front is okay.
Performance and display is much better.
Altogether will recommend to buy but if you're a camera enthusiast i suggest you stay away."
4,"Deducted 1 star coz of late delivery. Talking about the phone,in such budget, it's amazing, it's providing much more features than other brands. Big screen,sturdy plastic body, back cam is also awesome. Front camera is not very excellent but it's ok ok in this price. It has the big battery so also takes much time to charge. The charger provided in the box is kind of normal not fast charger. Display resolution and quality is good.
Overall this phone is good if you are on a budget.
Only downs...
READ MORE"
4,"All departments of this device is good except camera.
I think the camera of the phone that comes under 6k to 7k is also much better than this phone's camera. One more downside of this phone is ""charger"". This phone supports 18w charging but just 10w charger is given in the box. Except these two things almost every thing is good in this phone."
4,"This phone I got in almost 8.5 k and it's worth it as it's good for my father, it's front camera is ok ok, while back is decent and it's good buy in this price."
4,"No doubt Xiaomi brand is the best brand for Indian budget market always is the No1 in the segment but come to the this model of xiaomi redmi 10 there is many software issue camera not well optimized OS/UI is buggy, they are not using full benefits from Qualcomm's new chipset, SD680 is the excellent soC it have very good camera ISP more efficient in every department, based on 6nm, i know MIUI dev. Team are very experienced but come to the this model please optimize it and do the best as soon...
READ MORE"
4,"For daily task its a good phone with excellent battery backup.camera is very bad,50mp just for show,processing is so bad.not good for gaming but we can play in this phone at this price range"
4,"Camera is very good ,good performance, overall at this price point one of the best."
4,Nice camera
4,Perfect all-rounder!! 💯❤️
4,"Better mobile redmi 10 ❤️
Super Performance , snapdragon 680 .
Best gaming phone 😸📱pubg
Display performance osm 😎
Camera 📸 look .
Thnx Flipkart"
4,Good podat
4,Great for this price. Overall great performance.
4,Nice mobile
4,As expected.... Just go for it
4,Best product in that price range 😃
4,Good quality but display size very long
4,Nice phone
4,Just wow condition....
4,Its good
4,18watt charger is must on 6000mah battery
4,So far it’s been an AMAZING experience coming back to iOS after nearly a decade but it’s not as versatile as android though phone is sturdy dropped it accidentally a couple of times and nothing happened fortunately camera is awesome
4,"I was using Iphone 6s and also Oneplus 6t. Both mobiles were perfectly alright in Photos, gaming, and smooth interface . My 6s mobile getting battery issue. thought upgrade to 11. Really like this mobile of its Internal storage (compare to 6s) , camera and its touch feeling. Its a worth buying mobile for me."
4,"Just got this iphone 11
And it is most powerful mobile phone I have used ever

So,go for it if you want a phone with best specification like camera,battery backup,display, A13 bionic chip

That's my review about this phone but yours can be differ from me...."
4,"Looking so good 👍 😍 super 👌 stylish 😎 phone
Clean box 📦 good 👍 delivery 👌 fast delivery
Original box Original iphone 📱 👌 😍😍😍"
4,"Awesome Phone. Slightly high price but worth. Better than iPhone XR.
Camera is superb and wide angle camera is very clear.
12MP selfie camera is also very good.
A13 Chip gives a very good and smooth performance."
4,"impressive super phone and best in class camera ,sound and face unlock is super fast just see and phone is unlock and fast in daily apps use"
4,"it is very good at performance. Camera is best like before and very smooth response even in water. Don’t buy 12 mini buy iPhone 11 , it is far better than 12 mini believe me ! Have a nice day  ☺️"
4,"I'm switching this phone to oppo reno 10x zoom
It's really impressive
Rarely I'm missing smooth display touch response like oppo reno but
I really loved it.
Camera really impressive"
4,Good product...
4,Good product in love you samsung
4,Good product it is good for normal use
4,Value For Money
4,In this range samsung best mobile
4,Good product
4,Good for avarage use for user . Good phone from samsung BUT THEY DON'T GIVE NFC IN PHONE AND DETAILS SHOW BY SAMSUNG IS NFC SUPPORTING.
4,Good
4,Nice smart phone for this budget
4,Good piece
4,Good phone
4,"Value for money
Phone is good in performance.
Camera is good just slow motion video is not there.
Over all phone is good in budget."
4,I am so happy.... very very very good phone
4,Must buy! Looks cool. Budget friendly
4,"Valued for money, overall good."
4,"The device comes in a very good packaging.
It would've been better if they would've also included a soft case too.
Rear Camera is much better but front is okay.
Performance and display is much better.
Altogether will recommend to buy but if you're a camera enthusiast i suggest you stay away."
4,"Deducted 1 star coz of late delivery. Talking about the phone,in such budget, it's amazing, it's providing much more features than other brands. Big screen,sturdy plastic body, back cam is also awesome. Front camera is not very excellent but it's ok ok in this price. It has the big battery so also takes much time to charge. The charger provided in the box is kind of normal not fast charger. Display resolution and quality is good.
Overall this phone is good if you are on a budget.
Only downs...
READ MORE"
4,"All departments of this device is good except camera.
I think the camera of the phone that comes under 6k to 7k is also much better than this phone's camera. One more downside of this phone is ""charger"". This phone supports 18w charging but just 10w charger is given in the box. Except these two things almost every thing is good in this phone."
4,"This phone I got in almost 8.5 k and it's worth it as it's good for my father, it's front camera is ok ok, while back is decent and it's good buy in this price."
4,"No doubt Xiaomi brand is the best brand for Indian budget market always is the No1 in the segment but come to the this model of xiaomi redmi 10 there is many software issue camera not well optimized OS/UI is buggy, they are not using full benefits from Qualcomm's new chipset, SD680 is the excellent soC it have very good camera ISP more efficient in every department, based on 6nm, i know MIUI dev. Team are very experienced but come to the this model please optimize it and do the best as soon...
READ MORE"
4,"For daily task its a good phone with excellent battery backup.camera is very bad,50mp just for show,processing is so bad.not good for gaming but we can play in this phone at this price range"
4,"Camera is very good ,good performance, overall at this price point one of the best."
4,Nice camera
4,Perfect all-rounder!! 💯❤️
4,"Better mobile redmi 10 ❤️
Super Performance , snapdragon 680 .
Best gaming phone 😸📱pubg
Display performance osm 😎
Camera 📸 look .
Thnx Flipkart"
4,Good podat
4,Great for this price. Overall great performance.
4,Nice mobile
4,As expected.... Just go for it
4,Best product in that price range 😃
4,Good quality but display size very long
4,Nice phone
4,Just wow condition....
4,Its good
4,18watt charger is must on 6000mah battery
4,📷 very good..
4,For under 10k it's really good phone
4,Excellent
4,Just Ok
4,Nice
4,Nice look
4,I am happy 😊
4,Good one
4,Very nice looking awesome mobile
4,Good
4,Good
4,Ok
4,Good
4,Good
4,Value for money but front camera is average
4,📷 very good..
4,For under 10k it's really good phone
4,Excellent
4,Just Ok
4,Nice
4,Nice look
4,I am happy 😊
4,Good one
4,Very nice looking awesome mobile
4,Good
4,Good
4,Ok
4,Good
4,Good
4,Value for money but front camera is average
4,Colour not sandy gold..But it is sandy silver..Good mobile in this range..
4,Nice Design quality
4,Good
4,Design was good.. overall good package at this price range.
4,Very nice
4,"The product is super quality as on price
❣️❣️"
4,Look Osm Hai👌
4,Nice
4,Good looking
4,All is good in this price range. Only issue with charging time. It takes 4-5 hrs for full charge.
4,"Design is great but , camera is low quality. But all over within this price point it's perfect."
4,"Brilliant phone, Value for money, Battery and camera good, Realme c33 just wow ❤️❤️Looks and performance just awesome🥰🥰"
4,Good budget phone
4,Colour not sandy gold..But it is sandy silver..Good mobile in this range..
